object,image,state,adj,words_w2v
milkcarton,milkcarton_open.jpg,a,open,milk carton
plate,plate_whole.jpg,b,whole,plate
waterbottle,waterbottle_open.jpg,a,open,waterbottle
pickle,pickle_sliced.jpg,a,sliced,pickle
shoppingcart,shoppingcart_full.jpg,b,full,shopping cart
sweater,sweater_folded.jpg,a,folded,sweater
spoon,spoon_dirty.jpg,a,dirty,spoon
envelope,envelope_whole.jpg,b,whole,envelope
wineglass,wineglass_empty.jpg,a,empty,wineglass
salami,salami_sliced.jpg,a,sliced,salami
chestofdrawers,chestofdrawers_open.jpg,a,open,chest of drawers
laptop,laptop_closed.jpg,b,closed,laptop
chestofdrawers,chestofdrawers_closed.jpg,b,closed,chest of drawers
pickle,pickle_unsliced.jpg,b,unsliced,pickle
towel,towel_folded.jpg,a,folded,towel
orange,orange_unpeeled.jpg,b,unpeeled,orange
shoe,shoe_dirty.jpg,a,dirty,shoe
eye,eye_open.jpg,a,open,eye
cup,cup_dirty.jpg,a,dirty,cup
treasurechest,treasurechest_closed.jpg,b,closed,treasure chest
sugarpacket,sugarpacket_whole.jpg,b,whole,sugar packet
cabinet,cabinet_open.jpg,a,open,cabinet
chipbag,chipbag_ripped.jpg,a,ripped,chip bag
pig,pig_dirty.jpg,a,dirty,pig
napkin,napkin_unfolded.jpg,b,unfolded,napkin
banana,banana_unpeeled.jpg,b,unpeeled,banana
backpack,backpack_closed.jpg,b,closed,backpack
magnet,magnet_straight.jpg,b,straight,magnet
vase,vase_broken.jpg,a,broken,vase
paper,paper_folded.jpg,a,folded,paper
chipbag,chipbag_whole.jpg,b,whole,chip bag
soccerball,soccerball_dirty.jpg,a,dirty,soccerball
pencil,pencil_broken.jpg,a,broken,pencil
dishwasher,dishwasher_closed.jpg,b,closed,dishwasher
apple,apple_unsliced.jpg,b,unsliced,apple
stapler,stapler_open.jpg,a,open,stapler
garlic,garlic_peeled.jpg,a,peeled,garlic
rug,rug_rolled.jpg,a,rolled,rug
egg,egg_whole.jpg,b,whole,egg
boot,boot_dirty.jpg,a,dirty,boot
rug,rug_unrolled.jpg,b,unrolled,rug
juicebottle,juicebottle_closed.jpg,b,closed,juice bottle
safetypin,safetypin_bent.jpg,a,bent,safety pin
jar,jar_full.jpg,b,full,jar
nail,nail_straight.jpg,b,straight,nail
jar,jar_empty.jpg,a,empty,jar
lock,lock_open.jpg,a,open,lock
carrot,carrot_peeled.jpg,a,peeled,carrot
lawnchair,lawnchair_folded.jpg,a,folded,lawnchair
bread,bread_unsliced.jpg,b,unsliced,bread
glasses,glasses_broken.jpg,a,broken,glasses
can,can_closed.jpg,b,closed,can
pineapple,pineapple_sliced.jpg,a,sliced,pineapple
lawnchair,lawnchair_unfolded.jpg,b,unfolded,lawnchair
soccerball,soccerball_clean.jpg,b,clean,soccerball
couch,couch_clean.jpg,b,clean,couch
paperclip,paperclip_bent.jpg,a,bent,paperclip
cdplayer,cdplayer_open.jpg,a,open,cd player
eggcarton,eggcarton_full.jpg,b,full,egg carton
table,table_whole.jpg,b,whole,table
onion,onion_peeled.jpg,a,peeled,onion
paperclip,paperclip_straight.jpg,b,straight,paperclip
kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
hands,hands_clean.jpg,b,clean,hands
chapstick,chapstick_closed.jpg,b,closed,chapstick
gate,gate_open.jpg,a,open,gate
cup,cup_clean.jpg,b,clean,cup
lime,lime_sliced.jpg,a,sliced,lime
kiwi,kiwi_sliced.jpg,a,sliced,kiwi
chapstick,chapstick_open.jpg,a,open,chapstick
naan,naan_ripped.jpg,a,ripped,naan
staircase,staircase_curved.jpg,a,curved,staircase
cracker,cracker_broken.jpg,a,broken,cracker
sleepingbag,sleepingbag_unrolled.jpg,b,unrolled,sleeping bag
pineapple,pineapple_unsliced.jpg,b,unsliced,pineapple
nail,nail_bent.jpg,a,bent,nail
plate,plate_broken.jpg,a,broken,plate
straw,straw_straight.jpg,b,straight,straw
cdplayer,cdplayer_closed.jpg,b,closed,cd player
milkcarton,milkcarton_closed.jpg,b,closed,milk carton
cabinet,cabinet_closed.jpg,b,closed,cabinet
car,car_dirty.jpg,a,dirty,car
shoelace,shoelace_tied.jpg,a,tied,shoelace
fridge,fridge_closed.jpg,b,closed,fridge
waterpipe,waterpipe_straight.jpg,b,straight,waterpipe
suitcase,suitcase_open.jpg,a,open,suitcase
wineglass,wineglass_full.jpg,b,full,wineglass
road,road_curved.jpg,a,curved,road
vase,vase_whole.jpg,b,whole,vase
wallet,wallet_open.jpg,a,open,wallet
magnet,magnet_bent.jpg,a,bent,magnet
cigarette,cigarette_broken.jpg,a,broken,cigarette
dish,dish_dirty.jpg,a,dirty,dish
sweater,sweater_unfolded.jpg,b,unfolded,sweater
apple,apple_sliced.jpg,a,sliced,apple
scissors,scissors_open.jpg,a,open,scissors
fence,fence_broken.jpg,a,broken,fence
laptop,laptop_open.jpg,a,open,laptop
watermelon,watermelon_sliced.jpg,a,sliced,watermelon
bucket,bucket_dirty.jpg,a,dirty,bucket
chocolatebar,chocolatebar_broken.jpg,a,broken,chocolate bar
hands,hands_dirty.jpg,a,dirty,hands
cigarette,cigarette_whole.jpg,b,whole,cigarette
stovetop,stovetop_dirty.jpg,a,dirty,stovetop
envelope,envelope_ripped.jpg,a,ripped,envelope
marker,marker_open.jpg,a,open,marker
pot,pot_closed.jpg,b,closed,pot
lock,lock_closed.jpg,b,closed,lock
chain,chain_whole.jpg,b,whole,chain
cookie,cookie_whole.jpg,b,whole,cookie
tire,tire_whole.jpg,b,whole,tire
chocolatebar,chocolatebar_whole.jpg,b,whole,chocolate bar
backpack,backpack_open.jpg,a,open,backpack
eye,eye_closed.jpg,b,closed,eye
bucket,bucket_clean.jpg,b,clean,bucket
