object,image,state,adj,words_w2v
cracker,cracker_broken.jpg,a,broken,cracker
dish,dish_dirty.jpg,a,dirty,dish
stapler,stapler_closed.jpg,b,closed,stapler
lime,lime_sliced.jpg,a,sliced,lime
napkin,napkin_folded.jpg,a,folded,napkin
banana,banana_peeled.jpg,a,peeled,banana
staircase,staircase_straight.jpg,b,straight,staircase
pig,pig_clean.jpg,b,clean,pig
pot,pot_closed.jpg,b,closed,pot
treasurechest,treasurechest_closed.jpg,b,closed,treasure chest
chain,chain_whole.jpg,b,whole,chain
pineapple,pineapple_sliced.jpg,a,sliced,pineapple
yogamat,yogamat_unrolled.jpg,b,unrolled,yoga mat
sweater,sweater_unfolded.jpg,b,unfolded,sweater
waterpipe,waterpipe_straight.jpg,b,straight,waterpipe
road,road_straight.jpg,b,straight,road
notepad,notepad_whole.jpg,b,whole,notepad
milkcarton,milkcarton_closed.jpg,b,closed,milk carton
shoe,shoe_dirty.jpg,a,dirty,shoe
naan,naan_ripped.jpg,a,ripped,naan
bucket,bucket_dirty.jpg,a,dirty,bucket
potato,potato_dirty.jpg,a,dirty,potato
rug,rug_unrolled.jpg,b,unrolled,rug
car,car_clean.jpg,b,clean,car
eggcarton,eggcarton_empty.jpg,a,empty,egg carton
safetypin,safetypin_bent.jpg,a,bent,safety pin
piggybank,piggybank_broken.jpg,a,broken,piggybank
cabinet,cabinet_open.jpg,a,open,cabinet
plate,plate_broken.jpg,a,broken,plate
ladder,ladder_unfolded.jpg,b,unfolded,ladder
waterbottle,waterbottle_closed.jpg,b,closed,waterbottle
hands,hands_clean.jpg,b,clean,hands
chain,chain_broken.jpg,a,broken,chain
stapler,stapler_open.jpg,a,open,stapler
cracker,cracker_whole.jpg,b,whole,cracker
shoelace,shoelace_tied.jpg,a,tied,shoelace
lock,lock_open.jpg,a,open,lock
scissors,scissors_closed.jpg,b,closed,scissors
blanket,blanket_folded.jpg,a,folded,blanket
dishwasher,dishwasher_open.jpg,a,open,dishwasher
can,can_closed.jpg,b,closed,can
book,book_open.jpg,a,open,book
fridge,fridge_open.jpg,a,open,fridge
potato,potato_clean.jpg,b,clean,potato
filefolder,filefolder_closed.jpg,b,closed,file folder
lawnchair,lawnchair_unfolded.jpg,b,unfolded,lawnchair
tire,tire_broken.jpg,a,broken,tire
chapstick,chapstick_open.jpg,a,open,chapstick
cabinet,cabinet_closed.jpg,b,closed,cabinet
pencil,pencil_broken.jpg,a,broken,pencil
egg,egg_whole.jpg,b,whole,egg
shoelace,shoelace_untied.jpg,b,untied,shoelace
salami,salami_sliced.jpg,a,sliced,salami
blanket,blanket_unfolded.jpg,b,unfolded,blanket
stovetop,stovetop_dirty.jpg,a,dirty,stovetop
shoppingcart,shoppingcart_full.jpg,b,full,shopping cart
spoon,spoon_dirty.jpg,a,dirty,spoon
marker,marker_closed.jpg,b,closed,marker
juicebottle,juicebottle_closed.jpg,b,closed,juice bottle
door,door_closed.jpg,b,closed,door
paper,paper_unfolded.jpg,b,unfolded,paper
table,table_whole.jpg,b,whole,table
paperclip,paperclip_straight.jpg,b,straight,paperclip
bread,bread_sliced.jpg,a,sliced,bread
cigarette,cigarette_whole.jpg,b,whole,cigarette
gloves,gloves_clean.jpg,b,clean,gloves
road,road_curved.jpg,a,curved,road
magnet,magnet_bent.jpg,a,bent,magnet
mirror,mirror_whole.jpg,b,whole,mirror
garbagecan,garbagecan_empty.jpg,a,empty,garbage can
treasurechest,treasurechest_open.jpg,a,open,treasure chest
car,car_dirty.jpg,a,dirty,car
cup,cup_clean.jpg,b,clean,cup
onion,onion_peeled.jpg,a,peeled,onion
pencil,pencil_whole.jpg,b,whole,pencil
salami,salami_unsliced.jpg,b,unsliced,salami
chestofdrawers,chestofdrawers_open.jpg,a,open,chest of drawers
pickle,pickle_sliced.jpg,a,sliced,pickle
wallet,wallet_closed.jpg,b,closed,wallet
dishwasher,dishwasher_closed.jpg,b,closed,dishwasher
safetypin,safetypin_straight.jpg,b,straight,safety pin
piggybank,piggybank_whole.jpg,b,whole,piggybank
dish,dish_clean.jpg,b,clean,dish
hamper,hamper_empty.jpg,a,empty,hamper
boot,boot_dirty.jpg,a,dirty,boot
notepad,notepad_ripped.jpg,a,ripped,notepad
bill,bill_unrolled.jpg,b,unrolled,bill
filefolder,filefolder_open.jpg,a,open,file folder
ladder,ladder_folded.jpg,a,folded,ladder
pizza,pizza_unsliced.jpg,b,unsliced,pizza
nail,nail_bent.jpg,a,bent,nail
eggcarton,eggcarton_full.jpg,b,full,egg carton
bill,bill_rolled.jpg,a,rolled,bill
couch,couch_dirty.jpg,a,dirty,couch
pot,pot_open.jpg,a,open,pot
waterbottle,waterbottle_open.jpg,a,open,waterbottle
can,can_open.jpg,a,open,can
lock,lock_closed.jpg,b,closed,lock
seatbelt,seatbelt_closed.jpg,b,closed,seatbelt
straw,straw_straight.jpg,b,straight,straw
garlic,garlic_peeled.jpg,a,peeled,garlic
staircase,staircase_curved.jpg,a,curved,staircase
magnet,magnet_straight.jpg,b,straight,magnet
paper,paper_folded.jpg,a,folded,paper
cookie,cookie_broken.jpg,a,broken,cookie
fence,fence_broken.jpg,a,broken,fence
eye,eye_closed.jpg,b,closed,eye
pineapple,pineapple_unsliced.jpg,b,unsliced,pineapple
laptop,laptop_closed.jpg,b,closed,laptop
carrot,carrot_peeled.jpg,a,peeled,carrot
microwave,microwave_open.jpg,a,open,microwave
kiwi,kiwi_sliced.jpg,a,sliced,kiwi
plate,plate_whole.jpg,b,whole,plate
