object,image,state,adj,words_w2v
seatbelt,seatbelt_closed.jpg,b,closed,seatbelt
kiwi,kiwi_sliced.jpg,a,sliced,kiwi
filefolder,filefolder_open.jpg,a,open,file folder
kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
vase,vase_broken.jpg,a,broken,vase
chapstick,chapstick_closed.jpg,b,closed,chapstick
shoelace,shoelace_tied.jpg,a,tied,shoelace
chocolatebar,chocolatebar_whole.jpg,b,whole,chocolate bar
cabinet,cabinet_open.jpg,a,open,cabinet
spoon,spoon_dirty.jpg,a,dirty,spoon
magnet,magnet_bent.jpg,a,bent,magnet
bread,bread_unsliced.jpg,b,unsliced,bread
pig,pig_dirty.jpg,a,dirty,pig
juicebottle,juicebottle_open.jpg,a,open,juice bottle
couch,couch_clean.jpg,b,clean,couch
stapler,stapler_open.jpg,a,open,stapler
egg,egg_broken.jpg,a,broken,egg
road,road_straight.jpg,b,straight,road
jar,jar_empty.jpg,a,empty,jar
book,book_open.jpg,a,open,book
backpack,backpack_closed.jpg,b,closed,backpack
lock,lock_open.jpg,a,open,lock
chipbag,chipbag_ripped.jpg,a,ripped,chip bag
bill,bill_rolled.jpg,a,rolled,bill
fence,fence_broken.jpg,a,broken,fence
juicebottle,juicebottle_closed.jpg,b,closed,juice bottle
tire,tire_whole.jpg,b,whole,tire
napkin,napkin_unfolded.jpg,b,unfolded,napkin
cabinet,cabinet_closed.jpg,b,closed,cabinet
notepad,notepad_ripped.jpg,a,ripped,notepad
safetypin,safetypin_straight.jpg,b,straight,safety pin
lock,lock_closed.jpg,b,closed,lock
bread,bread_sliced.jpg,a,sliced,bread
lawnchair,lawnchair_unfolded.jpg,b,unfolded,lawnchair
cookie,cookie_whole.jpg,b,whole,cookie
filefolder,filefolder_closed.jpg,b,closed,file folder
staircase,staircase_straight.jpg,b,straight,staircase
fridge,fridge_closed.jpg,b,closed,fridge
shoe,shoe_dirty.jpg,a,dirty,shoe
notepad,notepad_whole.jpg,b,whole,notepad
mirror,mirror_broken.jpg,a,broken,mirror
fence,fence_whole.jpg,b,whole,fence
scissors,scissors_open.jpg,a,open,scissors
potato,potato_dirty.jpg,a,dirty,potato
cigarette,cigarette_whole.jpg,b,whole,cigarette
waterbottle,waterbottle_open.jpg,a,open,waterbottle
ladder,ladder_folded.jpg,a,folded,ladder
naan,naan_whole.jpg,b,whole,naan
shoppingcart,shoppingcart_full.jpg,b,full,shopping cart
nail,nail_bent.jpg,a,bent,nail
backpack,backpack_open.jpg,a,open,backpack
banana,banana_peeled.jpg,a,peeled,banana
rug,rug_rolled.jpg,a,rolled,rug
naan,naan_ripped.jpg,a,ripped,naan
chapstick,chapstick_open.jpg,a,open,chapstick
sweater,sweater_unfolded.jpg,b,unfolded,sweater
salami,salami_sliced.jpg,a,sliced,salami
waterbottle,waterbottle_closed.jpg,b,closed,waterbottle
waterpipe,waterpipe_straight.jpg,b,straight,waterpipe
straw,straw_bent.jpg,a,bent,straw
gate,gate_closed.jpg,b,closed,gate
