object,image,state,adj,words_w2v
chapstick,chapstick_closed.jpg,b,closed,chapstick
nail,nail_straight.jpg,b,straight,nail
fence,fence_whole.jpg,b,whole,fence
apple,apple_sliced.jpg,a,sliced,apple
sleepingbag,sleepingbag_unrolled.jpg,b,unrolled,sleeping bag
fence,fence_broken.jpg,a,broken,fence
waterbottle,waterbottle_open.jpg,a,open,waterbottle
egg,egg_broken.jpg,a,broken,egg
suitcase,suitcase_closed.jpg,b,closed,suitcase
cookie,cookie_whole.jpg,b,whole,cookie
cup,cup_dirty.jpg,a,dirty,cup
mirror,mirror_broken.jpg,a,broken,mirror
eggcarton,eggcarton_full.jpg,b,full,egg carton
hands,hands_dirty.jpg,a,dirty,hands
vase,vase_whole.jpg,b,whole,vase
glasses,glasses_broken.jpg,a,broken,glasses
chipbag,chipbag_whole.jpg,b,whole,chip bag
pizza,pizza_unsliced.jpg,b,unsliced,pizza
suitcase,suitcase_open.jpg,a,open,suitcase
chocolatebar,chocolatebar_whole.jpg,b,whole,chocolate bar
chestofdrawers,chestofdrawers_closed.jpg,b,closed,chest of drawers
chocolatebar,chocolatebar_broken.jpg,a,broken,chocolate bar
chestofdrawers,chestofdrawers_open.jpg,a,open,chest of drawers
egg,egg_whole.jpg,b,whole,egg
chapstick,chapstick_open.jpg,a,open,chapstick
paperclip,paperclip_straight.jpg,b,straight,paperclip
cracker,cracker_broken.jpg,a,broken,cracker
wallet,wallet_closed.jpg,b,closed,wallet
watermelon,watermelon_unsliced.jpg,b,unsliced,watermelon
gloves,gloves_clean.jpg,b,clean,gloves
salami,salami_sliced.jpg,a,sliced,salami
sweater,sweater_folded.jpg,a,folded,sweater
bucket,bucket_clean.jpg,b,clean,bucket
naan,naan_whole.jpg,b,whole,naan
can,can_closed.jpg,b,closed,can
watermelon,watermelon_sliced.jpg,a,sliced,watermelon
towel,towel_folded.jpg,a,folded,towel
pig,pig_dirty.jpg,a,dirty,pig
wineglass,wineglass_empty.jpg,a,empty,wineglass
gloves,gloves_dirty.jpg,a,dirty,gloves
nail,nail_bent.jpg,a,bent,nail
backpack,backpack_open.jpg,a,open,backpack
can,can_open.jpg,a,open,can
envelope,envelope_whole.jpg,b,whole,envelope
lawnchair,lawnchair_unfolded.jpg,b,unfolded,lawnchair
eggcarton,eggcarton_empty.jpg,a,empty,egg carton
chain,chain_whole.jpg,b,whole,chain
fridge,fridge_open.jpg,a,open,fridge
sugarpacket,sugarpacket_whole.jpg,b,whole,sugar packet
backpack,backpack_closed.jpg,b,closed,backpack
eye,eye_closed.jpg,b,closed,eye
door,door_open.jpg,a,open,door
sweater,sweater_unfolded.jpg,b,unfolded,sweater
ladder,ladder_folded.jpg,a,folded,ladder
wineglass,wineglass_full.jpg,b,full,wineglass
couch,couch_clean.jpg,b,clean,couch
juicebottle,juicebottle_open.jpg,a,open,juice bottle
cdplayer,cdplayer_closed.jpg,b,closed,cd player
tire,tire_broken.jpg,a,broken,tire
garbagecan,garbagecan_full.jpg,b,full,garbage can
pig,pig_clean.jpg,b,clean,pig
napkin,napkin_unfolded.jpg,b,unfolded,napkin
cracker,cracker_whole.jpg,b,whole,cracker
paper,paper_folded.jpg,a,folded,paper
pickle,pickle_unsliced.jpg,b,unsliced,pickle
yogamat,yogamat_unrolled.jpg,b,unrolled,yoga mat
jar,jar_empty.jpg,a,empty,jar
road,road_straight.jpg,b,straight,road
bucket,bucket_dirty.jpg,a,dirty,bucket
garlic,garlic_unpeeled.jpg,b,unpeeled,garlic
waterbottle,waterbottle_closed.jpg,b,closed,waterbottle
cookie,cookie_broken.jpg,a,broken,cookie
safetypin,safetypin_straight.jpg,b,straight,safety pin
banana,banana_unpeeled.jpg,b,unpeeled,banana
boot,boot_clean.jpg,b,clean,boot
bill,bill_rolled.jpg,a,rolled,bill
blanket,blanket_unfolded.jpg,b,unfolded,blanket
pickle,pickle_sliced.jpg,a,sliced,pickle
laptop,laptop_closed.jpg,b,closed,laptop
treasurechest,treasurechest_closed.jpg,b,closed,treasure chest
table,table_whole.jpg,b,whole,table
orange,orange_unpeeled.jpg,b,unpeeled,orange
book,book_open.jpg,a,open,book
jar,jar_full.jpg,b,full,jar
staircase,staircase_curved.jpg,a,curved,staircase
sleepingbag,sleepingbag_rolled.jpg,a,rolled,sleeping bag
banana,banana_peeled.jpg,a,peeled,banana
paper,paper_unfolded.jpg,b,unfolded,paper
vase,vase_broken.jpg,a,broken,vase
laptop,laptop_open.jpg,a,open,laptop
hamper,hamper_full.jpg,b,full,hamper
seatbelt,seatbelt_closed.jpg,b,closed,seatbelt
road,road_curved.jpg,a,curved,road
microwave,microwave_open.jpg,a,open,microwave
scissors,scissors_closed.jpg,b,closed,scissors
gate,gate_closed.jpg,b,closed,gate
napkin,napkin_folded.jpg,a,folded,napkin
marker,marker_open.jpg,a,open,marker
cigarette,cigarette_broken.jpg,a,broken,cigarette
spoon,spoon_clean.jpg,b,clean,spoon
orange,orange_peeled.jpg,a,peeled,orange
milkcarton,milkcarton_open.jpg,a,open,milk carton
scissors,scissors_open.jpg,a,open,scissors
eye,eye_open.jpg,a,open,eye
waterpipe,waterpipe_straight.jpg,b,straight,waterpipe
stapler,stapler_closed.jpg,b,closed,stapler
bill,bill_unrolled.jpg,b,unrolled,bill
garlic,garlic_peeled.jpg,a,peeled,garlic
hands,hands_clean.jpg,b,clean,hands
magnet,magnet_bent.jpg,a,bent,magnet
spoon,spoon_dirty.jpg,a,dirty,spoon
staircase,staircase_straight.jpg,b,straight,staircase
soccerball,soccerball_dirty.jpg,a,dirty,soccerball
sugarpacket,sugarpacket_ripped.jpg,a,ripped,sugar packet
dishwasher,dishwasher_closed.jpg,b,closed,dishwasher
pencil,pencil_whole.jpg,b,whole,pencil
filefolder,filefolder_open.jpg,a,open,file folder
shoelace,shoelace_tied.jpg,a,tied,shoelace
pineapple,pineapple_sliced.jpg,a,sliced,pineapple
safetypin,safetypin_bent.jpg,a,bent,safety pin
straw,straw_straight.jpg,b,straight,straw
ladder,ladder_unfolded.jpg,b,unfolded,ladder
fridge,fridge_closed.jpg,b,closed,fridge
onion,onion_unpeeled.jpg,b,unpeeled,onion
chain,chain_broken.jpg,a,broken,chain
juicebottle,juicebottle_closed.jpg,b,closed,juice bottle
waterpipe,waterpipe_bent.jpg,a,bent,waterpipe
cup,cup_clean.jpg,b,clean,cup
shoe,shoe_dirty.jpg,a,dirty,shoe
cabinet,cabinet_closed.jpg,b,closed,cabinet
pencil,pencil_broken.jpg,a,broken,pencil
kiwi,kiwi_sliced.jpg,a,sliced,kiwi
salami,salami_unsliced.jpg,b,unsliced,salami
stapler,stapler_open.jpg,a,open,stapler
rug,rug_rolled.jpg,a,rolled,rug
marker,marker_closed.jpg,b,closed,marker
shoppingcart,shoppingcart_empty.jpg,a,empty,shopping cart
tire,tire_whole.jpg,b,whole,tire
stovetop,stovetop_clean.jpg,b,clean,stovetop
gate,gate_open.jpg,a,open,gate
couch,couch_dirty.jpg,a,dirty,couch
hamper,hamper_empty.jpg,a,empty,hamper
book,book_closed.jpg,b,closed,book
shoe,shoe_clean.jpg,b,clean,shoe
milkcarton,milkcarton_closed.jpg,b,closed,milk carton
paperclip,paperclip_bent.jpg,a,bent,paperclip
straw,straw_bent.jpg,a,bent,straw
potato,potato_clean.jpg,b,clean,potato
lawnchair,lawnchair_folded.jpg,a,folded,lawnchair
filefolder,filefolder_closed.jpg,b,closed,file folder
lime,lime_sliced.jpg,a,sliced,lime
pot,pot_open.jpg,a,open,pot
wallet,wallet_open.jpg,a,open,wallet
mirror,mirror_whole.jpg,b,whole,mirror
garbagecan,garbagecan_empty.jpg,a,empty,garbage can
naan,naan_ripped.jpg,a,ripped,naan
magnet,magnet_straight.jpg,b,straight,magnet
lime,lime_unsliced.jpg,b,unsliced,lime
car,car_clean.jpg,b,clean,car
boot,boot_dirty.jpg,a,dirty,boot
plate,plate_whole.jpg,b,whole,plate
door,door_closed.jpg,b,closed,door
carrot,carrot_peeled.jpg,a,peeled,carrot
rug,rug_unrolled.jpg,b,unrolled,rug
pineapple,pineapple_unsliced.jpg,b,unsliced,pineapple
notepad,notepad_ripped.jpg,a,ripped,notepad
bread,bread_unsliced.jpg,b,unsliced,bread
chipbag,chipbag_ripped.jpg,a,ripped,chip bag
lock,lock_open.jpg,a,open,lock
shoppingcart,shoppingcart_full.jpg,b,full,shopping cart
envelope,envelope_ripped.jpg,a,ripped,envelope
plate,plate_broken.jpg,a,broken,plate
carrot,carrot_unpeeled.jpg,b,unpeeled,carrot
notepad,notepad_whole.jpg,b,whole,notepad
stovetop,stovetop_dirty.jpg,a,dirty,stovetop
potato,potato_dirty.jpg,a,dirty,potato
blanket,blanket_folded.jpg,a,folded,blanket
cdplayer,cdplayer_open.jpg,a,open,cd player
dish,dish_clean.jpg,b,clean,dish
kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
dishwasher,dishwasher_open.jpg,a,open,dishwasher
yogamat,yogamat_rolled.jpg,a,rolled,yoga mat
seatbelt,seatbelt_open.jpg,a,open,seatbelt
pizza,pizza_sliced.jpg,a,sliced,pizza
pot,pot_closed.jpg,b,closed,pot
cabinet,cabinet_open.jpg,a,open,cabinet
apple,apple_unsliced.jpg,b,unsliced,apple
towel,towel_unfolded.jpg,b,unfolded,towel
soccerball,soccerball_clean.jpg,b,clean,soccerball
table,table_broken.jpg,a,broken,table
piggybank,piggybank_whole.jpg,b,whole,piggybank
microwave,microwave_closed.jpg,b,closed,microwave
treasurechest,treasurechest_open.jpg,a,open,treasure chest
dish,dish_dirty.jpg,a,dirty,dish
shoelace,shoelace_untied.jpg,b,untied,shoelace
cigarette,cigarette_whole.jpg,b,whole,cigarette
lock,lock_closed.jpg,b,closed,lock
bread,bread_sliced.jpg,a,sliced,bread
piggybank,piggybank_broken.jpg,a,broken,piggybank
glasses,glasses_whole.jpg,b,whole,glasses
car,car_dirty.jpg,a,dirty,car
onion,onion_peeled.jpg,a,peeled,onion
