object,image,state,adj,words_w2v
hamper,hamper_empty.jpg,a,empty,hamper
waterpipe,waterpipe_bent.jpg,a,bent,waterpipe
can,can_closed.jpg,b,closed,can
bill,bill_rolled.jpg,a,rolled,bill
nail,nail_bent.jpg,a,bent,nail
mirror,mirror_whole.jpg,b,whole,mirror
treasurechest,treasurechest_closed.jpg,b,closed,treasure chest
glasses,glasses_whole.jpg,b,whole,glasses
envelope,envelope_whole.jpg,b,whole,envelope
cabinet,cabinet_closed.jpg,b,closed,cabinet
naan,naan_whole.jpg,b,whole,naan
shoppingcart,shoppingcart_empty.jpg,a,empty,shopping cart
towel,towel_folded.jpg,a,folded,towel
cookie,cookie_whole.jpg,b,whole,cookie
towel,towel_unfolded.jpg,b,unfolded,towel
laptop,laptop_closed.jpg,b,closed,laptop
cup,cup_clean.jpg,b,clean,cup
seatbelt,seatbelt_closed.jpg,b,closed,seatbelt
chain,chain_whole.jpg,b,whole,chain
soccerball,soccerball_clean.jpg,b,clean,soccerball
kiwi,kiwi_unsliced.jpg,b,unsliced,kiwi
book,book_open.jpg,a,open,book
cigarette,cigarette_broken.jpg,a,broken,cigarette
onion,onion_unpeeled.jpg,b,unpeeled,onion
yogamat,yogamat_rolled.jpg,a,rolled,yoga mat
fridge,fridge_open.jpg,a,open,fridge
shoe,shoe_clean.jpg,b,clean,shoe
milkcarton,milkcarton_closed.jpg,b,closed,milk carton
sweater,sweater_unfolded.jpg,b,unfolded,sweater
spoon,spoon_dirty.jpg,a,dirty,spoon
cigarette,cigarette_whole.jpg,b,whole,cigarette
blanket,blanket_folded.jpg,a,folded,blanket
pizza,pizza_unsliced.jpg,b,unsliced,pizza
garbagecan,garbagecan_full.jpg,b,full,garbage can
jar,jar_empty.jpg,a,empty,jar
book,book_closed.jpg,b,closed,book
rug,rug_unrolled.jpg,b,unrolled,rug
notepad,notepad_ripped.jpg,a,ripped,notepad
cdplayer,cdplayer_open.jpg,a,open,cd player
suitcase,suitcase_closed.jpg,b,closed,suitcase
ladder,ladder_folded.jpg,a,folded,ladder
door,door_closed.jpg,b,closed,door
fence,fence_whole.jpg,b,whole,fence
bucket,bucket_clean.jpg,b,clean,bucket
potato,potato_dirty.jpg,a,dirty,potato
door,door_open.jpg,a,open,door
orange,orange_peeled.jpg,a,peeled,orange
can,can_open.jpg,a,open,can
stovetop,stovetop_dirty.jpg,a,dirty,stovetop
glasses,glasses_broken.jpg,a,broken,glasses
vase,vase_whole.jpg,b,whole,vase
kiwi,kiwi_sliced.jpg,a,sliced,kiwi
onion,onion_peeled.jpg,a,peeled,onion
paper,paper_folded.jpg,a,folded,paper
sleepingbag,sleepingbag_unrolled.jpg,b,unrolled,sleeping bag
table,table_broken.jpg,a,broken,table
car,car_dirty.jpg,a,dirty,car
chocolatebar,chocolatebar_whole.jpg,b,whole,chocolate bar
chain,chain_broken.jpg,a,broken,chain
lime,lime_unsliced.jpg,b,unsliced,lime
eye,eye_closed.jpg,b,closed,eye
nail,nail_straight.jpg,b,straight,nail
chestofdrawers,chestofdrawers_open.jpg,a,open,chest of drawers
milkcarton,milkcarton_open.jpg,a,open,milk carton
notepad,notepad_whole.jpg,b,whole,notepad
egg,egg_whole.jpg,b,whole,egg
lawnchair,lawnchair_folded.jpg,a,folded,lawnchair
lime,lime_sliced.jpg,a,sliced,lime
hands,hands_dirty.jpg,a,dirty,hands
cookie,cookie_broken.jpg,a,broken,cookie
shoelace,shoelace_untied.jpg,b,untied,shoelace
salami,salami_unsliced.jpg,b,unsliced,salami
waterpipe,waterpipe_straight.jpg,b,straight,waterpipe
waterbottle,waterbottle_open.jpg,a,open,waterbottle
gate,gate_open.jpg,a,open,gate
juicebottle,juicebottle_closed.jpg,b,closed,juice bottle
marker,marker_closed.jpg,b,closed,marker
apple,apple_sliced.jpg,a,sliced,apple
hamper,hamper_full.jpg,b,full,hamper
straw,straw_bent.jpg,a,bent,straw
scissors,scissors_open.jpg,a,open,scissors
wallet,wallet_open.jpg,a,open,wallet
tire,tire_broken.jpg,a,broken,tire
soccerball,soccerball_dirty.jpg,a,dirty,soccerball
shoe,shoe_dirty.jpg,a,dirty,shoe
magnet,magnet_bent.jpg,a,bent,magnet
lawnchair,lawnchair_unfolded.jpg,b,unfolded,lawnchair
pig,pig_clean.jpg,b,clean,pig
cdplayer,cdplayer_closed.jpg,b,closed,cd player
bread,bread_unsliced.jpg,b,unsliced,bread
safetypin,safetypin_straight.jpg,b,straight,safety pin
road,road_straight.jpg,b,straight,road
spoon,spoon_clean.jpg,b,clean,spoon
lock,lock_closed.jpg,b,closed,lock
rug,rug_rolled.jpg,a,rolled,rug
bill,bill_unrolled.jpg,b,unrolled,bill
plate,plate_broken.jpg,a,broken,plate
garlic,garlic_peeled.jpg,a,peeled,garlic
sleepingbag,sleepingbag_rolled.jpg,a,rolled,sleeping bag
mirror,mirror_broken.jpg,a,broken,mirror
straw,straw_straight.jpg,b,straight,straw
